,feature,importance,fold
0,adC2,1111.0,1
1,cos_c1,1067.0,1
2,cos_c0,1039.0,1
3,cos_c0_c1,1000.0,1
4,adC3,891.5,1
5,adH1,812.5,1
6,cos_c0_f0,800.0,1
7,dist_C_4_x,796.5,1
8,dist_O_0_x,818.0,1
9,linkM0,776.5,1
10,adC4,750.0,1
11,bond_angle_axis,777.5,1
12,dist_C_3_x,737.5,1
13,dist_O_0_y,707.0,1
14,dist_C_4_y,749.5,1
15,dist_H_4_x,675.0,1
16,bond_angle_plane,670.0,1
17,cos_center0_center1,689.5,1
18,gap,633.0,1
19,dist_C_3_y,692.0,1
20,mu,671.0,1
21,mulliken_max,626.0,1
22,dist_H_2_x,632.5,1
23,dist_H_3_x,599.5,1
24,mulliken_atom_0,619.5,1
25,cos_f0,608.5,1
26,rc_A,601.0,1
27,max_molecule_atom_0_dist_xyz,571.0,1
28,cos_c1_f1,560.0,1
29,dist_C_2_x,604.0,1
30,homo,581.0,1
31,mulliken_atom_1,605.0,1
32,dist_H_0_x,587.5,1
33,mean_molecule_atom_0_dist_xyz,589.5,1
34,dist_N_0_x,551.5,1
35,freqs_min,595.0,1
36,molecule_atom_index_0_dist_y_min,608.5,1
37,lumo,511.5,1
38,dist_H_4_y,521.5,1
39,cos_f0_f1,528.0,1
40,molecule_atom_index_0_dist_z_min,522.0,1
41,rc_C,489.5,1
42,dist_H_1_x,526.5,1
43,molecule_atom_index_0_dist_x_min,552.5,1
44,molecule_atom_index_0_dist_y_min_div,494.5,1
45,adC1,559.0,1
46,dist_C_0_y,491.0,1
47,cos_f1,490.5,1
48,molecule_type_0_dist_z_min_div,533.0,1
49,distance_center1,502.5,1
50,rc_B,531.5,1
51,inv_dist0E,541.0,1
52,molecule_type_dist_std_div,537.0,1
53,molecule_type_0_dist_x_min_div,531.5,1
54,molecule_atom_index_0_dist_z_min_div,517.5,1
55,cos_center0,513.0,1
56,molecule_atom_index_0_dist_x_min_div,490.0,1
57,dist_C_2_y,487.0,1
58,molecule_type_0_dist_min,474.5,1
59,dist_H_3_y,476.5,1
60,vander_C.y,509.5,1
61,distance_center0,480.0,1
62,cos_center1,511.0,1
63,inv_dist0,530.5,1
64,roundness_metric,511.0,1
65,sd_molecule_atom_0_dist_xyz,506.5,1
66,linkM1,465.5,1
67,molecule_type_dist_std,516.0,1
68,molecule_type_0_dist_z_min,527.5,1
69,molecule_atom_index_0_z_1_mean_div,499.0,1
70,molecule_type_0_dist_y_min_div,483.0,1
71,dist_C_1_x,507.0,1
72,molecule_atom_1_dist_x_min_div,419.0,1
73,molecule_type_0_dist_x_min,459.0,1
74,molecule_type_0_dist_std,444.5,1
75,molecule_atom_index_0_dist_std_div,466.5,1
76,molecule_atom_index_1_dist_z_min_div,427.5,1
77,molecule_type_0_dist_y_std,435.5,1
78,yukawa_C.y,425.5,1
79,freqs_max,451.0,1
80,molecule_atom_index_1_dist_std_diff,445.5,1
81,molecule_type_0_dist_y_max,477.5,1
82,molecule_atom_index_0_y_1_std,455.5,1
83,inv_distPR,489.5,1
84,molecule_type_0_dist_std_div,463.0,1
85,molecule_atom_1_dist_z_min_div,434.0,1
86,z_farthest_0,448.5,1
87,dist_C_1_y,486.5,1
88,molecule_dist_std,448.5,1
89,molecule_type_dist_min,376.5,1
90,mulliken_min,422.5,1
91,dist_H_2_y,397.0,1
92,alpha,409.5,1
93,molecule_dist_mean,405.5,1
94,min_molecule_atom_1_dist_xyz,417.0,1
95,molecule_type_dist_mean,393.0,1
96,molecule_type_dist_y_std,478.5,1
97,thinness_metric,417.5,1
98,molecule_type_dist_min_diff,393.5,1
99,molecule_type_dist_std_diff,467.0,1
100,molecule_atom_index_1_dist_x_min_div,407.0,1
101,molecule_dist_max,418.0,1
102,inv_dist0R,376.5,1
103,molecule_type_0_dist_y_min,428.0,1
104,min_molecule_atom_0_dist_xyz,359.5,1
105,molecule_atom_index_0_dist_min_div,468.0,1
106,molecule_type_0_z_1_mean_div,395.5,1
107,molecule_atom_1_dist_y_min_div,416.5,1
108,Cv,369.5,1
109,molecule_atom_1_dist_y_min,389.5,1
110,dist_H_1_y,388.0,1
111,distN1,388.0,1
112,molecule_type_dist_min_div,357.5,1
113,dist_C_0_x,405.5,1
114,molecule_atom_index_0_x_1_mean_div,417.0,1
115,molecule_type_0_y_1_std,418.0,1
116,vander_H.x,368.0,1
117,z_closest_0,372.5,1
118,molecule_atom_index_1_dist_y_min_div,365.5,1
119,dist_N_0_y,431.0,1
120,molecule_type_0_dist_mean,408.0,1
121,dist_N_1_x,411.5,1
122,molecule_atom_index_1_dist_mean_diff,339.5,1
123,molecule_atom_index_1_dist_std_div,373.5,1
124,distN0,383.0,1
125,molecule_atom_index_1_dist_z_min,394.5,1
126,molecule_atom_index_0_dist_mean_diff,376.5,1
127,yukawa_O.x,400.5,1
128,molecule_atom_index_0_dist_std_diff,375.5,1
129,flatness_metric,395.0,1
130,molecule_type_0_x_1_mean_div,363.5,1
131,molecule_atom_index_0_dist_mean_div,417.5,1
132,z_farthest_1,387.5,1
133,molecule_atom_index_1_dist_y_std,388.5,1
134,z_0,400.5,1
135,adH2,351.0,1
