,feature,importance,fold
0,cos_c0_c1,2180.0,1
1,adC4,2017.5,1
2,gap,1708.5,1
3,adH1,1811.5,1
4,distance_closest_1,1851.0,1
5,adC3,1797.5,1
6,cos_c1_f1,1770.0,1
7,cos_c0_f0,1623.5,1
8,cos_c1,1607.5,1
9,cos_c0,1749.5,1
10,adC2,1563.5,1
11,cos_f1,1622.5,1
12,max_distance_y,1675.5,1
13,cos_f0_f1,1569.0,1
14,cos_f0,1505.5,1
15,linkM0,1416.0,1
16,dist_O_0_y,1426.0,1
17,mulliken_atom_1,1363.5,1
18,dist_O_0_x,1393.5,1
19,bond_angle_plane,1364.0,1
20,lumo,1318.5,1
21,bond_angle_axis,1283.5,1
22,homo,1261.5,1
23,rc_A,1289.0,1
24,max_molecule_atom_0_dist_xyz,1293.0,1
25,yukawa_C.y,1159.5,1
26,vander_C.y,1230.5,1
27,freqs_min,1199.5,1
28,dist_C_4_x,1191.0,1
29,distH0,1195.0,1
30,adN1,1301.5,1
31,mulliken_max,1202.0,1
32,dist_C_4_y,1203.5,1
33,mulliken_atom_0,1185.0,1
34,dist_H_4_y,1136.0,1
35,dist_C_3_y,1032.5,1
36,yukawa_O.y,1201.5,1
37,dist_H_0_y,1038.5,1
38,yukawa_O.x,1012.5,1
39,dist_H_4_x,1026.0,1
40,dist_H_3_y,1044.0,1
41,mean_molecule_atom_0_dist_xyz,994.5,1
42,flatness_metric,1047.0,1
43,dist_H_1_y,957.0,1
44,dist_H_3_x,1058.0,1
45,mu,968.5,1
46,rc_B,970.0,1
47,dist_H_2_y,1014.5,1
48,molecule_type_dist_max,934.5,1
49,linkM1,1012.0,1
50,molecule_dist_min,1002.0,1
51,max_molecule_atom_1_dist_xyz,1012.5,1
52,molecule_atom_1_dist_min,998.5,1
53,vander_O.y,982.5,1
54,cos_center0_center1,916.5,1
55,molecule_atom_index_1_dist_std_diff,978.5,1
56,freqs_max,894.5,1
57,distH1,876.0,1
58,rc_C,910.0,1
59,dist_C_2_y,850.5,1
60,dist_C_3_x,986.0,1
61,molecule_type_dist_mean,921.5,1
62,dist_H_2_x,914.5,1
63,molecule_dist_max,905.0,1
64,molecule_type_dist_std,888.0,1
65,z_farthest_0,865.5,1
66,adC1,1066.0,1
67,molecule_atom_index_0_dist_x_min,900.5,1
68,molecule_dist_mean,829.0,1
69,roundness_metric,812.5,1
70,molecule_type_0_dist_y_min,813.5,1
71,distance_center1,924.0,1
72,adH2,854.5,1
73,molecule_type_0_dist_z_min,823.0,1
74,mulliken_min,810.5,1
75,molecule_atom_1_dist_y_min,783.0,1
76,vander_O.x,873.5,1
77,inv_dist0R,907.0,1
78,dist_C_1_x,871.0,1
79,coulomb_O.y,677.0,1
80,dist_C_2_x,827.5,1
81,sd_molecule_atom_1_dist_xyz,882.5,1
82,molecule_type_0_dist_x_min,820.0,1
83,molecule_atom_index_0_dist_y_min,900.0,1
84,dist_C_1_y,841.5,1
85,molecule_type_0_dist_std,823.5,1
86,yukawa_H.y,801.5,1
87,cos_center0,818.0,1
88,molecule_type_0_dist_y_std,780.5,1
89,molecule_type_dist_std_div,822.5,1
90,molecule_type_dist_min,832.0,1
91,molecule_atom_1_dist_x_min,804.5,1
92,vander_H.y,807.5,1
93,yukawa_C.x,784.0,1
94,min_molecule_atom_1_dist_xyz,832.5,1
95,sd_molecule_atom_0_dist_xyz,841.0,1
96,molecule_type_0_dist_min,839.5,1
97,inv_dist0E,855.0,1
98,dist_N_0_x,779.5,1
99,coulomb_O.x,754.0,1
100,dist_H_1_x,757.0,1
101,distance_center0,743.5,1
102,molecule_type_dist_x_min,728.5,1
103,molecule_type_0_dist_y_max,787.5,1
104,molecule_atom_index_0_dist_z_min,819.0,1
105,molecule_type_dist_y_std,809.5,1
106,molecule_type_0_dist_z_min_div,758.5,1
107,dist_H_0_x,785.0,1
108,thinness_metric,776.0,1
109,molecule_atom_index_0_dist_y_min_div,750.5,1
110,z_farthest_1,799.0,1
111,molecule_atom_1_dist_z_min,780.0,1
112,molecule_atom_index_0_z_1_std,714.5,1
113,molecule_atom_1_dist_std,690.0,1
114,molecule_atom_index_0_dist_x_min_div,775.0,1
115,coulomb_C.y,740.5,1
116,mean_molecule_atom_1_dist_xyz,724.0,1
117,molecule_type_0_dist_y_min_div,717.0,1
118,molecule_dist_std,755.0,1
119,inv_distP,694.0,1
120,molecule_atom_1_dist_y_min_div,753.5,1
121,dist_N_0_y,777.5,1
122,y_farthest_1,730.0,1
123,molecule_type_0_dist_x_max,709.5,1
124,vander_C.x,681.0,1
125,molecule_atom_1_x_1_std,731.0,1
126,molecule_type_0_dist_std_div,671.5,1
127,inv_distPE,768.5,1
128,min_molecule_atom_0_dist_xyz,697.0,1
129,inv_dist0,728.0,1
130,molecule_type_dist_y_min,717.0,1
131,dist_O_1_y,659.5,1
132,molecule_type_y_1_std,769.5,1
133,molecule_atom_index_1_dist_std_div,712.5,1
134,molecule_type_0_dist_x_min_div,813.5,1
135,molecule_type_dist_z_std,688.0,1
136,molecule_atom_index_0_z_1_mean_div,656.5,1
137,molecule_atom_1_dist_x_min_div,702.0,1
138,molecule_type_x_1_std,744.5,1
139,x_farthest_1,688.5,1
140,molecule_type_0_dist_z_max,679.5,1
141,molecule_atom_index_0_y_1_std,751.0,1
142,molecule_atom_1_dist_std_div,701.0,1
143,yukawa_H.x,711.5,1
144,molecule_type_dist_x_std,676.5,1
145,molecule_type_0_dist_y_mean,729.0,1
146,molecule_atom_index_0_x_1_std,688.5,1
147,distance_farthest_1,623.0,1
148,molecule_type_dist_z_min,661.0,1
149,min_distance_y,792.0,1
150,molecule_type_z_1_std,764.0,1
151,molecule_atom_index_0_dist_max_diff,690.5,1
152,alpha,663.0,1
153,dist_O_1_x,710.0,1
154,cos_center1,714.5,1
155,molecule_atom_index_1_dist_y_std,727.5,1
156,molecule_atom_1_z_1_std,685.5,1
157,molecule_type_0_dist_x_std,651.5,1
158,y_farthest_0,729.5,1
159,molecule_type_0_dist_z_std,644.0,1
160,molecule_type_dist_y_max,688.0,1
161,vander_H.x,701.5,1
162,Cv,701.0,1
163,molecule_atom_index_1_dist_x_std,702.0,1
164,molecule_atom_index_0_dist_z_min_div,729.5,1
165,molecule_type_0_dist_mean,708.5,1
166,inv_distPR,627.0,1
167,molecule_atom_index_0_dist_std_div,705.5,1
168,molecule_type_dist_y_min_div,688.5,1
169,x_farthest_0,774.0,1
170,dist_C_0_x,634.0,1
171,molecule_atom_index_0_dist_y_max,691.0,1
172,molecule_atom_1_dist_z_min_div,666.0,1
173,molecule_type_0_dist_z_mean,662.5,1
174,molecule_type_dist_x_min_div,720.5,1
175,molecule_type_z_1_mean_div,700.5,1
176,molecule_atom_1_dist_y_std,657.0,1
177,molecule_atom_index_0_dist_y_std,634.0,1
178,molecule_atom_index_0_dist_max_div,597.0,1
179,molecule_atom_1_dist_y_mean,652.0,1
180,molecule_type_0_y_1_std,653.5,1
